ID,POLICYNO,BIRTH,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,NPOLICY,URBANICITY,AGE_BAND,CREDIT_SCORE_BAND,KIDSDRIV,INITDATE,PLCYDATE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CLM_DATE,CLAIM_FLAG,STATE,TRAVTIME,CAR_USE,BLUEBOOK,CAR_TYPE,RED_CAR,CAR_AGE,TIF,OCCUPATION,PLCYYEAR,CLM_EXPOSURE,LN_CLM_EXPOSURE,CUST_LOYALTY,BLUEBOOK_1000
631682486,59723378,10NOV60,0,13,"$14,522",No,"$109,990",Yes,M,<High School,2,Highly Rural/ Rural,51 - 65,660 - 749,1,12MAY95,10MAY01,"$7,310",3,No,8,"$4,638",02DEC01,1,WI,29,Private,"$14,940",Minivan,no,9,103,Clerical,2001,0.5643835616,-0.572021185,5.9945205479,14.94
983067335,60053128,09MAY63,1,12,"$67,633",No,"$211,342",Yes,F,High School,1,Highly Urban/ Urban,51 - 65,750 +,1,09FEB97,08FEB01,"$4,339",3,No,3,"$2,559",28JUN01,1,OH,29,Private,"$6,000",Sports Car,no,10,106,Blue Collar,2001,0.3835616438,-0.958254931,3.997260274,6
31306688,60298982,03MAR72,0,11,$907,No,$0,Yes,M,<High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,14MAY01,14MAY01,"$5,386",1,No,4,"$2,829",25AUG01,1,IL,43,Private,"$8,160",Pickup,no,5,103,Student,2001,0.2821917808,-1.265168365,0,8.16
590320189,60354168,16DEC48,0,9,"$98,537",No,,Yes,M,PhD,2,Highly Urban/ Urban,66 +,660 - 749,0,05JAN83,23FEB01,$0,0,No,0,$0,,0,MI,5,Private,"$17,780",Van,no,17,106,Manager,2001,1,0,18.134246575,17.78
792318698,60413304,25OCT66,4,15,"$9,950",No,$0,Yes,F,High School,2,Highly Urban/ Urban,36 - 50,450 - 619,1,03MAR93,24APR01,"$7,942",3,No,7,"$3,693",15JUL01,1,OH,37,Private,"$18,800",Sports Car,no,1,104,Student,2001,0.2246575342,-1.493178106,8.1424657534,18.8
539230454,60873050,02MAR65,0,0,$0,No,$0,No,F,High School,1,Highly Rural/ Rural,36 - 50,660 - 749,0,04APR01,04APR01,$0,0,No,1,$0,,0,WI,20,Private,"$1,620",SUV,no,6,104,Home Maker,2001,1,0,0,1.62
214961196,60890200,14DEC67,2,12,,No,"$119,431",Yes,F,<High School,3,Highly Urban/ Urban,36 - 50,660 - 749,2,27JAN93,17FEB01,$858,2,No,0,$0,,0,WI,47,Private,"$14,810",Minivan,no,6,106,Clerical,2001,1,0,8.0575342466,14.81
667938178,60910563,25FEB69,0,11,"$23,919",No,$0,No,F,<High School,1,Highly Urban/ Urban,36 - 50,750 +,0,02MAY95,01MAY01,"$4,031",1,No,4,"$5,499",04JUN01,1,IN,29,Private,"$5,400",Sports Car,no,6,103,Clerical,2001,0.0931506849,-2.373536829,5.997260274,5.4
483392182,61020012,18AUG69,3,12,"$71,304",No,,Yes,F,Bachelors,2,Highly Urban/ Urban,36 - 50,660 - 749,2,15MAR97,11APR01,$0,0,Yes,2,"$10,209",15NOV01,1,MI,43,Commercial,"$7,210",SUV,no,9,104,Clerical,2001,0.597260274,-0.515402291,4.0739726027,7.21
734588430,61093027,20MAR64,0,12,"$29,914",No,$0,No,F,High School,1,Highly Rural/ Rural,36 - 50,450 - 619,0,11APR98,11APR01,$0,0,No,1,"$3,585",06JUN01,1,OH,41,Commercial,"$5,900",Sports Car,no,1,104,Blue Collar,2001,0.1534246575,-1.874545663,3,5.9
566588120,61124599,19JAN66,1,13,"$86,216",No,"$272,829",Yes,M,Bachelors,1,Highly Rural/ Rural,36 - 50,660 - 749,0,05JAN97,04JAN01,$0,0,No,5,$0,,0,IL,46,Commercial,"$4,970",Pickup,yes,,107,Professional,2001,1,0,3.997260274,4.97
860428575,61389901,28MAR75,1,13,"$49,121",Yes,"$222,342",No,M,High School,3,Highly Rural/ Rural,36 - 50,660 - 749,0,30APR97,05MAY01,"$3,055",2,No,7,"$3,527",15JAN02,1,IL,31,Commercial,"$12,170",Pickup,no,8,103,Professional,2001,0.698630137,-0.358633808,4.0136986301,12.17
253401913,61498543,25JUL76,1,13,"$75,512",Yes,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,18MAY97,17MAY01,$0,0,Yes,2,$0,,0,OH,8,Private,"$20,760",SUV,no,6,103,Manager,2001,1,0,3.997260274,20.76
217804427,61583378,23APR72,3,14,"$27,012",No,"$127,689",Yes,F,High School,1,Highly Rural/ Rural,36 - 50,620 - 659,0,16APR01,16APR01,$0,0,No,0,$0,,0,OH,30,Private,"$12,410",SUV,no,9,104,Clerical,2001,1,0,0,12.41
221875526,61597022,28NOV72,1,12,"$67,075",No,"$216,740",Yes,M,Bachelors,1,Highly Urban/ Urban,36 - 50,450 - 619,0,12APR01,12APR01,$0,0,No,0,$0,,0,OH,7,Commercial,"$28,680",Panel Truck,no,16,104,Manager,2001,1,0,0,28.68
258417857,61894819,11SEP70,0,12,,No,"$125,191",Yes,M,<High School,2,Highly Rural/ Rural,36 - 50,750 +,0,18APR01,14MAY01,$0,0,Yes,0,$0,,0,WI,25,Commercial,"$10,250",Pickup,yes,1,103,Blue Collar,2001,1,0,0.0712328767,10.25
704242204,62053268,17MAR77,0,9,"$73,727",No,$0,No,M,Bachelors,1,Highly Urban/ Urban,36 - 50,750 +,0,13JAN95,12JAN01,$0,0,No,4,$0,,0,OH,31,Commercial,"$19,210",Van,no,7,107,Professional,2001,1,0,5.997260274,19.21
329167641,62313217,22MAR51,0,13,"$192,297",No,"$488,216",Yes,M,PhD,1,Highly Urban/ Urban,51 - 65,660 - 749,0,16MAY01,16MAY01,"$10,074",1,No,3,$0,,0,IL,53,Commercial,"$33,630",Panel Truck,yes,21,103,,2001,1,0,0,33.63
788779542,62510845,03DEC47,2,,"$21,920",No,"$78,026",Yes,F,High School,1,Highly Urban/ Urban,66 +,620 - 659,2,01FEB91,30JAN01,"$6,973",3,No,0,$0,,0,IL,50,Private,"$11,810",SUV,no,8,107,Clerical,2001,1,0,9.9945205479,11.81
564000120,63203141,12OCT63,0,12,"$37,407",No,"$138,623",Yes,F,Bachelors,2,Highly Urban/ Urban,51 - 65,660 - 749,0,04APR97,27APR01,"$47,712",1,Yes,0,$0,,0,IL,32,Private,"$7,940",Sports Car,no,12,104,Manager,2001,1,0,4.0630136986,7.94
419009490,63209626,03FEB68,1,9,"$90,326",Yes,$0,No,M,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,22APR98,22APR01,$0,0,No,0,"$4,392",07OCT01,1,IL,33,Commercial,"$19,380",Van,yes,7,104,Blue Collar,2001,0.4602739726,-0.775933374,3,19.38
739643429,63250669,11NOV51,0,5,"$32,033",No,"$167,795",Yes,F,Masters,1,Highly Urban/ Urban,51 - 65,750 +,0,15JAN91,13JAN01,"$1,575",2,No,7,"$5,834",31MAR01,1,IL,44,Private,"$18,110",Sports Car,no,16,107,Home Maker,2001,0.2109589041,-1.556091932,9.9945205479,18.11
678910448,63332661,21FEB74,1,12,"$62,044",No,"$201,347",Yes,F,Bachelors,1,Highly Rural/ Rural,36 - 50,750 +,0,18MAR84,14MAR01,$0,0,No,0,$0,,0,OH,37,Private,"$11,100",SUV,no,7,105,Professional,2001,1,0,16.98687776,11.1
401200262,63376619,23SEP60,0,,,No,"$252,896",Yes,M,Bachelors,2,Highly Urban/ Urban,51 - 65,450 - 619,0,10MAY97,09APR01,$0,0,No,0,$0,,0,IL,14,Private,"$14,030",Minivan,yes,10,104,Professional,2001,1,0,3.9150684932,14.03
495742019,63634605,21AUG70,0,13,"$42,245",No,$0,No,F,High School,1,Highly Rural/ Rural,36 - 50,450 - 619,0,14JAN91,12JAN01,$0,0,No,0,$0,,0,MI,42,Commercial,"$20,510",SUV,no,1,107,Blue Collar,2001,1,0,9.9945205479,20.51
727223664,63729780,12FEB70,0,11,"$91,952",No,"$282,565",No,M,Bachelors,1,Highly Rural/ Rural,36 - 50,750 +,0,20JAN94,18JAN01,$0,0,No,0,$0,,0,IL,30,Commercial,"$17,850",Van,no,3,107,Professional,2001,1,0,6.9945205479,17.85
319208734,64030030,07OCT70,2,8,"$41,230",No,,Yes,M,Bachelors,1,Highly Urban/ Urban,36 - 50,750 +,1,09FEB98,08FEB01,"$1,410",1,No,10,"$6,528",05MAY01,1,MI,30,Commercial,"$25,730",Panel Truck,yes,5,106,Clerical,2001,0.2356164384,-1.445550057,2.997260274,25.73
590272679,64296732,06MAR81,0,8,,No,$0,No,F,<High School,2,Highly Urban/ Urban,26 - 35,750 +,0,04APR95,01JUN01,"$2,838",1,No,6,$0,,0,OH,35,Private,"$23,900",Minivan,no,4,102,Blue Collar,2001,1,0,6.1589041096,23.9
631567336,64302443,19JUN61,0,11,"$49,565",No,$0,No,F,<High School,1,Highly Urban/ Urban,51 - 65,750 +,0,03MAY95,02MAY01,"$4,552",1,No,2,$0,,0,MI,43,Private,"$11,160",Minivan,no,6,103,Blue Collar,2001,1,0,5.997260274,11.16
51717608,64364647,21JUL68,2,0,$0,No,"$50,343",Yes,F,High School,1,Highly Urban/ Urban,36 - 50,620 - 659,1,10APR91,08APR01,$0,0,No,0,"$2,295",09NOV01,1,MI,49,Private,"$5,500",Sports Car,no,,104,Home Maker,2001,0.5890410959,-0.529259325,9.9945205479,5.5
711832103,64545849,16JUL57,0,13,"$36,202",No,"$164,228",Yes,M,High School,1,Highly Urban/ Urban,51 - 65,750 +,0,28MAR97,27MAR01,"$9,587",1,No,5,$0,,0,IL,25,Commercial,"$24,220",Minivan,yes,6,105,Blue Collar,2001,1,0,3.997260274,24.22
422229191,64564806,26NOV71,2,9,"$148,595",Yes,"$391,168",No,M,Masters,1,Highly Urban/ Urban,36 - 50,620 - 659,2,24APR01,24APR01,$0,0,No,4,"$3,488",16DEC01,1,IL,62,Commercial,"$23,380",Panel Truck,yes,19,104,,2001,0.6465753425,-0.436065549,0,23.38
328852626,64589765,27JUL86,4,10,$747,Yes,$0,No,M,Bachelors,1,Highly Urban/ Urban,26 - 35,750 +,0,16APR92,14APR01,$0,0,No,4,$0,,0,MI,15,Commercial,"$10,070",Minivan,yes,1,104,Student,2001,1,0,8.9925742945,10.07
409866880,64816359,06JUN63,3,0,$0,No,"$95,330",Yes,F,High School,1,Highly Rural/ Rural,51 - 65,660 - 749,0,10MAR01,10MAR01,$0,0,Yes,0,$0,,0,OH,45,Private,"$6,000",SUV,no,1,105,Home Maker,2001,1,0,0,6
706593960,64832179,12APR50,0,11,"$70,745",No,"$237,422",No,M,Bachelors,2,Highly Urban/ Urban,51 - 65,750 +,0,25MAR91,27JAN01,"$6,864",3,No,4,"$2,318",29APR01,1,WI,15,Commercial,"$16,730",Van,yes,15,107,Blue Collar,2001,0.2520547945,-1.378108777,9.8438356164,16.73
849017950,64898591,08NOV65,3,14,"$77,437",No,"$218,079",Yes,F,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,1,30MAR98,30MAR01,"$1,879",1,No,5,"$2,323",23JUL01,1,MI,27,Commercial,"$13,540",SUV,no,10,105,Blue Collar,2001,0.3150684932,-1.154965225,3,13.54
444076869,65077217,11JUN74,4,14,"$25,535",No,"$99,326",Yes,F,<High School,1,Highly Urban/ Urban,36 - 50,620 - 659,0,06MAR01,06MAR01,"$30,146",2,No,1,$0,,0,IL,45,Private,"$18,270",SUV,no,8,105,Clerical,2001,1,0,0,18.27
7884893,65229760,11AUG67,0,12,"$56,447",No,"$205,861",No,M,Bachelors,1,Highly Urban/ Urban,36 - 50,620 - 659,0,27APR94,26APR01,$0,0,No,0,"$5,901",06OCT01,1,OH,29,Commercial,"$24,660",Minivan,yes,8,104,Blue Collar,2001,0.4465753425,-0.806147153,6.997260274,24.66
638458653,65311955,22JAN50,0,13,"$65,131",No,"$236,533",Yes,M,Masters,1,Highly Urban/ Urban,51 - 65,620 - 659,0,10APR91,08APR01,"$6,334",1,No,4,$0,,0,IL,32,Commercial,"$7,300",Pickup,yes,21,104,,2001,1,0,9.9945205479,7.3
904013541,65456735,03OCT68,3,14,"$14,535",No,"$122,827",Yes,F,PhD,1,Highly Urban/ Urban,36 - 50,660 - 749,0,14MAR84,10MAR01,$0,0,No,0,$0,,0,IL,41,Private,"$16,950",Sports Car,no,21,105,Manager,2001,1,0,16.986847818,16.95
816452105,65506448,28NOV56,0,13,"$30,764",No,,Yes,F,Masters,2,Highly Urban/ Urban,51 - 65,750 +,0,17JAN97,01FEB01,$0,0,No,1,$0,,0,IL,24,Private,"$9,680",SUV,no,16,106,Lawyer,2001,1,0,4.0410958904,9.68
224590891,65723097,13OCT60,1,10,"$33,332",No,"$104,797",Yes,F,<High School,1,Highly Urban/ Urban,51 - 65,750 +,0,25MAR98,25MAR01,$0,0,No,0,"$3,662",11AUG01,1,IL,24,Commercial,"$26,710",Pickup,no,7,105,Clerical,2001,0.3808219178,-0.96542342,3,26.71
852138669,65822702,27JUN78,1,11,"$37,307",Yes,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,450 - 619,0,18FEB91,16FEB01,$0,0,No,0,$0,,0,WI,71,Private,"$9,040",Minivan,no,10,106,Home Maker,2001,1,0,9.9945205479,9.04
692570922,65983204,05AUG58,0,9,"$96,243",No,"$288,973",Yes,M,Bachelors,1,Highly Urban/ Urban,51 - 65,620 - 659,0,15JAN97,14JAN01,"$1,092",1,No,4,$0,,0,OH,19,Commercial,"$16,120",Minivan,yes,9,107,Blue Collar,2001,1,0,3.997260274,16.12
182715413,66064499,28APR67,0,0,$0,No,$0,Yes,F,High School,2,Highly Rural/ Rural,36 - 50,750 +,0,13FEB97,19FEB01,$0,0,No,0,$0,,0,OH,13,Private,"$11,320",SUV,no,5,106,Student,2001,1,0,4.0164383562,11.32
233060547,66197152,11MAY79,2,15,"$74,854",No,"$210,374",Yes,M,Bachelors,1,Highly Urban/ Urban,26 - 35,450 - 619,0,22APR98,22APR01,$0,0,No,0,$0,,0,OH,20,Private,"$11,890",Minivan,no,10,104,Professional,2001,1,0,3,11.89
588705788,66273649,18JUL85,0,9,"$34,811",No,$0,No,M,PhD,1,Highly Urban/ Urban,26 - 35,660 - 749,0,25FEB01,25FEB01,"$7,170",3,No,1,$0,,0,MI,27,Private,"$15,620",Minivan,yes,23,106,Manager,2001,1,0,0,15.62
494595708,66331257,24JUL63,3,17,"$35,457",No,"$203,037",Yes,M,Masters,1,Highly Urban/ Urban,51 - 65,660 - 749,0,02JAN98,01JAN01,"$6,279",1,No,2,"$4,506",25SEP01,1,OH,51,Commercial,"$19,680",Van,no,16,107,,2001,0.7315068493,-0.312648695,2.997260274,19.68
711635835,66398257,04DEC57,0,,"$11,888",No,$0,No,F,High School,1,Highly Rural/ Rural,51 - 65,660 - 749,0,05MAY95,04MAY01,$0,0,No,0,$0,,0,MI,34,Commercial,"$7,690",SUV,no,1,103,Student,2001,1,0,5.997260274,7.69
870837092,66538510,16OCT66,0,6,"$71,797",No,$0,No,F,Masters,3,Highly Urban/ Urban,36 - 50,620 - 659,0,25APR97,16JUN01,$0,0,No,3,$0,,0,MI,36,Private,"$25,200",Pickup,no,15,102,Lawyer,2001,1,0,4.1424657534,25.2
600990397,66651827,02SEP70,0,9,"$30,483",No,"$148,848",Yes,F,<High School,1,Highly Rural/ Rural,36 - 50,660 - 749,0,02APR01,02APR01,$0,0,No,2,$0,,0,IL,27,Private,"$14,410",Minivan,no,6,104,Clerical,2001,1,0,0,14.41
247546886,66917022,17OCT78,1,11,"$29,042",No,"$109,832",Yes,M,High School,2,Highly Urban/ Urban,36 - 50,750 +,0,20FEB95,02JAN01,"$3,142",1,No,1,$0,,0,WI,32,Private,"$6,370",Pickup,no,4,107,Clerical,2001,1,0,5.8657534247,6.37
551370243,67069569,11FEB42,0,10,"$86,112",No,"$278,597",Yes,M,Masters,4,Highly Urban/ Urban,66 +,750 +,0,05FEB91,21JAN01,$0,0,No,0,$0,,0,WI,18,Private,"$27,690",SUV,yes,9,107,Manager,2001,1,0,9.9589041096,27.69
802236621,67105836,03NOV62,0,8,"$75,614",No,"$188,804",Yes,M,Masters,2,Highly Urban/ Urban,51 - 65,750 +,0,01APR01,02APR01,$0,0,No,2,$0,,0,MI,35,Private,"$16,010",Minivan,yes,14,104,Manager,2001,1,0,0.002739726,16.01
869504500,67113133,13JUN67,2,0,$0,Yes,$0,No,F,Masters,1,Highly Urban/ Urban,36 - 50,660 - 749,2,09MAR01,09MAR01,$0,0,Yes,3,"$1,153",20SEP01,1,IN,19,Private,"$11,100",Sports Car,no,17,105,Lawyer,2001,0.5342465753,-0.626897795,0,11.1
232506263,67435614,11AUG55,0,11,"$64,513",No,"$204,500",Yes,M,Bachelors,1,Highly Urban/ Urban,51 - 65,750 +,0,08MAR91,06MAR01,$0,0,No,0,$0,,0,IN,35,Commercial,"$15,860",Minivan,yes,8,105,Blue Collar,2001,1,0,9.9945205479,15.86
956324939,67730919,16DEC63,3,12,"$81,476",Yes,"$243,539",No,M,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,1,02MAY01,02MAY01,$0,0,No,1,$0,,0,IN,23,Private,"$15,310",Minivan,yes,1,103,Professional,2001,1,0,0,15.31
622727266,68419209,08AUG50,0,14,"$12,931",No,"$123,551",Yes,F,High School,1,Highly Rural/ Rural,51 - 65,750 +,0,10FEB01,10FEB01,$0,0,Yes,0,$0,,0,IL,39,Private,"$18,110",SUV,no,6,106,Home Maker,2001,1,0,0,18.11
654016315,68433417,01DEC52,0,14,"$189,373",No,"$453,614",Yes,F,Masters,1,Highly Urban/ Urban,51 - 65,750 +,0,06MAY94,05MAY01,$0,0,No,1,$0,,0,OH,17,Private,"$34,770",Minivan,no,15,103,Lawyer,2001,1,0,6.997260274,34.77
751270923,68535357,22SEP56,0,16,"$65,268",No,"$288,825",Yes,M,Bachelors,2,Highly Rural/ Rural,51 - 65,660 - 749,0,12MAR84,07APR01,"$5,171",2,No,0,$0,,0,IL,61,Commercial,"$15,810",Minivan,no,1,104,Blue Collar,2001,1,0,17.069024628,15.81
759431287,68611248,24APR77,4,12,"$41,855",No,"$197,553",Yes,F,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,16JAN90,13JAN01,$0,0,No,0,"$4,448",01MAR01,1,IL,24,Private,"$14,330",SUV,no,1,107,Clerical,2001,0.1287671233,-2.049749752,10.991780822,14.33
320756142,68712391,06DEC68,0,10,"$77,591",No,$0,No,F,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,01FEB95,31JAN01,"$24,983",2,Yes,4,"$1,710",18MAY01,1,WI,22,Commercial,"$13,160",SUV,no,11,107,Blue Collar,2001,0.2931506849,-1.227068519,5.997260274,13.16
352857345,68778166,24APR66,3,14,"$36,463",No,"$184,091",Yes,F,<High School,1,Highly Urban/ Urban,36 - 50,660 - 749,2,22FEB95,21FEB01,$0,0,No,5,"$5,662",14JUN01,1,IL,10,Commercial,"$5,700",SUV,no,9,106,Blue Collar,2001,0.3095890411,-1.172509535,5.997260274,5.7
582259166,69005272,31AUG67,2,12,"$9,785",No,"$92,435",Yes,F,<High School,2,Highly Urban/ Urban,36 - 50,620 - 659,0,29APR97,09APR01,"$7,663",2,No,4,"$4,748",16JUL01,1,OH,41,Private,"$16,130",SUV,no,1,104,Clerical,2001,0.2684931507,-1.314929875,3.9452054795,16.13
328132987,69250843,09MAY68,0,0,$0,No,"$103,199",Yes,F,Bachelors,1,Highly Rural/ Rural,36 - 50,620 - 659,0,14MAR95,13MAR01,$0,0,No,0,$0,,0,OH,48,Private,"$1,500",Sports Car,no,10,105,Home Maker,2001,1,0,5.997260274,1.5
618326051,69716672,07JUN64,2,14,"$102,426",No,,Yes,F,Bachelors,1,Highly Urban/ Urban,36 - 50,620 - 659,0,10MAR91,08MAR01,$0,0,No,1,$0,,0,IL,5,Private,"$22,700",Minivan,no,4,105,Manager,2001,1,0,9.9945205479,22.7
442256856,70046855,16JUN58,0,9,"$59,812",No,$0,No,M,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,14FEB95,13FEB01,"$3,810",2,No,0,$0,,0,OH,27,Commercial,"$14,030",Minivan,no,1,106,Blue Collar,2001,1,0,5.997260274,14.03
541025434,70448291,17DEC69,2,12,"$7,619",Yes,$0,No,F,<High School,1,Highly Rural/ Rural,36 - 50,660 - 749,0,27FEB94,25FEB01,$0,0,No,0,$0,,0,IL,36,Private,"$22,630",SUV,no,1,106,Student,2001,1,0,6.9945205479,22.63
769874710,70903369,16FEB78,1,,"$44,609",Yes,"$193,747",No,F,<High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,14FEB01,14FEB01,$0,0,Yes,0,"$5,452",21APR01,1,IL,24,Private,"$8,960",Sports Car,no,1,106,Blue Collar,2001,0.1808219178,-1.710242612,0,8.96
535651754,71987527,03AUG44,0,8,"$90,354",No,"$280,325",Yes,M,Masters,1,Highly Urban/ Urban,66 +,750 +,0,27MAR01,27MAR01,$0,0,Yes,3,$0,,0,MI,33,Private,"$16,940",SUV,no,15,105,Lawyer,2001,1,0,0,16.94
600777446,72001339,18MAR76,1,9,"$49,920",Yes,$0,No,F,High School,1,Highly Rural/ Rural,36 - 50,660 - 749,0,01MAR90,27FEB01,$0,0,No,2,$0,,0,IL,7,Commercial,"$9,690",SUV,no,1,106,Blue Collar,2001,1,0,10.994520548,9.69
761686417,72212031,04MAR71,3,9,"$12,455",Yes,$0,No,F,<High School,1,Highly Rural/ Rural,36 - 50,660 - 749,0,05MAY94,04MAY01,$0,0,No,1,$0,,0,OH,26,Private,"$8,290",SUV,no,1,103,Student,2001,1,0,6.997260274,8.29
104648893,72641654,27JUN56,0,11,"$96,339",No,"$321,111",Yes,M,Bachelors,2,Highly Urban/ Urban,51 - 65,660 - 749,0,19FEB01,03MAR01,$0,0,No,1,$0,,0,MI,20,Private,"$11,130",Minivan,no,12,105,Manager,2001,1,0,0.0328767123,11.13
596890593,72655678,30SEP74,3,0,$0,Yes,$0,No,M,High School,1,Highly Urban/ Urban,36 - 50,750 +,0,09APR95,08APR01,"$1,157",3,No,0,"$8,138",25NOV01,1,OH,44,Commercial,"$31,810",Panel Truck,yes,1,104,Student,2001,0.6328767123,-0.457479643,5.997260274,31.81
213844786,72975196,04MAR57,0,10,"$117,791",No,"$343,849",No,M,PhD,4,Highly Urban/ Urban,51 - 65,620 - 659,0,28FEB97,19FEB01,$0,0,No,2,$0,,0,IL,18,Private,"$19,730",Van,yes,,106,,2001,1,0,3.9753424658,19.73
576782158,72992051,10AUG70,2,,"$74,378",No,"$232,956",Yes,M,Bachelors,1,Highly Rural/ Rural,36 - 50,750 +,1,15APR01,15APR01,$0,0,No,1,$0,,0,OH,23,Private,"$19,590",Minivan,no,6,104,Professional,2001,1,0,0,19.59
750719170,73215213,28FEB59,0,14,"$139,423",No,"$370,415",Yes,M,PhD,1,Highly Urban/ Urban,51 - 65,660 - 749,0,14APR95,13APR01,$0,0,No,0,$0,,0,IL,28,Commercial,"$27,600",Panel Truck,yes,,104,,2001,1,0,5.997260274,27.6
121978235,73307123,24SEP68,0,10,"$59,566",No,"$207,187",No,F,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,03MAY88,30APR01,$0,0,No,1,"$1,139",24JUN01,1,OH,15,Commercial,"$8,260",SUV,no,5,104,Blue Collar,2001,0.1506849315,-1.892564168,12.989961823,8.26
961217357,73407436,08OCT61,1,12,"$172,091",No,"$374,376",Yes,M,PhD,1,Highly Urban/ Urban,51 - 65,620 - 659,1,30JAN95,29JAN01,$0,0,No,0,$0,,0,IL,5,Commercial,"$23,410",Panel Truck,yes,16,107,Manager,2001,1,0,5.997260274,23.41
235120466,73412860,18AUG64,0,11,"$92,582",No,$0,No,F,Masters,1,Highly Urban/ Urban,36 - 50,660 - 749,0,11MAR95,10MAR01,"$7,939",1,No,3,$0,,0,MI,27,Private,"$15,160",SUV,no,11,105,Manager,2001,1,0,5.997260274,15.16
463216366,73458850,13JUN59,0,9,"$52,652",No,"$190,470",Yes,M,High School,2,Highly Urban/ Urban,51 - 65,660 - 749,0,10FEB95,12FEB01,$0,0,No,0,$0,,0,IL,13,Private,"$10,110",Minivan,no,1,106,Clerical,2001,1,0,6.0054794521,10.11
231067135,73529217,20APR78,4,11,"$77,207",Yes,"$318,565",No,F,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,19JAN91,17JAN01,"$35,118",1,Yes,2,$0,,0,IL,34,Commercial,"$21,160",SUV,no,11,107,Blue Collar,2001,1,0,9.9945205479,21.16
375690054,73589597,21MAR55,0,12,"$27,652",No,"$145,983",No,M,High School,1,Highly Urban/ Urban,51 - 65,750 +,0,09FEB97,08FEB01,"$6,348",1,No,0,"$2,150",04MAY01,1,WI,19,Private,"$21,460",Van,no,6,106,Clerical,2001,0.2328767123,-1.457246097,3.997260274,21.46
855809281,73603477,25DEC58,0,13,"$30,762",No,"$133,502",No,F,High School,1,Highly Urban/ Urban,51 - 65,750 +,0,29MAR93,27MAR01,$0,0,No,0,$0,,0,IL,25,Private,"$14,710",SUV,no,,105,Professional,2001,1,0,7.9945205479,14.71
598914478,73629488,23JAN69,1,14,"$55,799",No,"$187,099",Yes,F,<High School,1,Highly Rural/ Rural,36 - 50,450 - 619,0,01FEB97,31JAN01,$0,0,No,0,$0,,0,OH,19,Private,"$13,550",SUV,no,5,107,Blue Collar,2001,1,0,3.997260274,13.55
362300367,73934148,13SEP77,2,12,"$112,632",No,"$298,529",Yes,M,High School,2,Highly Rural/ Rural,36 - 50,750 +,0,01APR95,11MAR01,$0,0,No,0,$0,,0,IL,57,Private,"$16,550",Van,yes,1,105,Professional,2001,1,0,5.9424657534,16.55
559557436,74064377,01JUN58,0,1,"$76,489",No,"$259,139",Yes,F,Masters,1,Highly Urban/ Urban,51 - 65,620 - 659,0,24APR01,24APR01,$0,0,No,4,$0,,0,OH,33,Private,"$14,150",SUV,no,13,104,Lawyer,2001,1,0,0,14.15
186868643,74366628,27MAY50,0,11,"$57,103",No,$0,No,F,High School,1,Highly Rural/ Rural,51 - 65,750 +,0,18MAR91,16MAR01,$592,2,No,4,$0,,0,IL,17,Commercial,"$7,300",Sports Car,no,1,105,Blue Collar,2001,1,0,9.9945205479,7.3
915078478,74411721,16MAR62,0,12,"$49,657",No,"$139,287",Yes,F,Bachelors,1,Highly Urban/ Urban,51 - 65,750 +,0,21APR01,21APR01,"$12,775",1,No,4,$0,,0,IL,38,Private,"$13,420",SUV,no,,104,Home Maker,2001,1,0,0,13.42
533351979,74867214,06AUG63,0,11,"$53,556",No,"$167,505",Yes,M,<High School,2,Highly Urban/ Urban,51 - 65,660 - 749,0,09APR88,26FEB01,$0,0,No,0,$0,,0,MI,63,Commercial,"$21,290",Van,yes,1,106,Blue Collar,2001,1,0,12.882932854,21.29
446952687,75173862,02FEB64,2,14,"$23,541",No,"$171,928",Yes,F,<High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,11FEB01,11FEB01,$0,0,No,3,$0,,0,WI,49,Private,"$6,250",SUV,no,5,106,Clerical,2001,1,0,0,6.25
414929424,75404429,21JUN68,2,7,"$50,272",No,"$180,265",Yes,M,High School,1,Highly Rural/ Rural,36 - 50,660 - 749,1,28MAR95,27MAR01,$0,0,No,5,$0,,0,WI,32,Commercial,"$10,530",Pickup,no,1,105,Blue Collar,2001,1,0,5.997260274,10.53
